question,answer,id
where do the couple of young men play fighting,kitchen,192566
where is the small toilet,bathroom,202784
where is the man brushing his teeth,bathroom,242378
where is the decor very elegant looking,house,298481
where is the cat laying down,sink,37708
where are two big brown bears wrestling,pool,466024
where are two people playing frisbee,building,2567
where does the toilet sit,bathroom,265631
where did the car curl up sleeping,bowl,533826
where is the woman riding her bike,street,330573
where does an orange tabby kitten lay,bag,327328
where is an airplane cruising down an landing strip,airport,399664
where is the frowning puppy sitting,chair,38372
where is the man standing,room,262207
where does the fluffy orange dog take a ride,car,210353
where does the herd of horses gather,pen,359290
where is the line of people using laptops sit,bed,349932
where do the kid and an elder play the wii while another person looks on from the chair,room,222251
where is the injured woman moving about,house,322405
where are two people playing with the nintendo wii,room,8856
where are two girls playing a video game,room,492402
where did the couple of men lay while reading a book,bed,126707
where is the group of people standing around a baggage claim,airport,20251
where is the giraffe walking around,pin,452908
where are two kids having lunch,classroom,4180
where are some old flowers,vase,252451
where is a large bear and a police man,street,218305
where are apples lined up,box,239565
where is the broken umbrella laying,street,483620
where is the man taking a picture,mirror,578484
where did the flower droop over onto the table,vase,35907
where is the man laying,bed,412681
where is an old steam train sitting,shop,442132
where are the bunch of yellow flowers,vase,193759
where is the partially eaten pizza laying,box,227512
where is the baby laying down,bed,255392
where are the couple of ducks sitting,cage,344214
where are the couple preparing a meal,kitchen,210077
where is the man sitting while a little girl watches from the dock,boat,45994
where did the couple of benches cover,luggage,418172
where is man sitting on using open laptop,library,309003
where are two beds located,room,445670
where is the white toilet sitting,stall,379238
where is the black and white cat looking,window,303666
where do four glazed doughnuts and one chocolate sit,box,460040
where is the young person holding a frisbee,street,395039
where are the couple of red flowers resting,vase,419892
where is the black dog laying,bed,284644
where are people standing up while playing video games with controllers in their hands,room,61463
where is the small dog,backpack,413676
where do the beer and pizza slice sitting,box,287872
where are some white flowers sitting,vase,191716
where is the cook preparing a variety of dishes,kitchen,74356
where do the person standing while flames come out of a pot,kitchen,86676
where did some leaves and other items arrange,dish,279990
"where is the dog sitting ,",truck,481357
where is the man 's reflection,mirror,378375
where did the bunch of air plains set out,museum,480391
where did an oven mount,wall,78071
where are tables arrange,restaurant,545727
where is the cat sitting,container,398702
where is the kid holding a baseball and smiling at the camera,glove,446557
where is the man preparing a meal,kitchen,439479
where is the green subway train,station,56634
where is the toilet next to a large window,bathroom,395838
where are some red flowers,vase,441527
where is the man leaning and waiting,doorway,246087
where is an open umbrella sitting on the floor,room,284756
where does blue flowers with green stem,vase,327324
where is the big cat relaxing,sink,81826
where do stuffed toy bear sitting,chair,252457
where is the dirty toilet sitting,bathroom,380189
where did several boats dock,marina,555065
where are the baseball players playing,stadium,333152
where is the ceiling being remodeled,bathroom,378769
where is yellow and orange fruit,bowl,192692
where is the girl holding some food,backyard,104956
where is the vase sitting,museum,230238
where is the white cat with two different color eyes resting,sink,164094
where is the pizza shown being cooked,oven,475007
where did electric stove set,kitchen,347727
where is the baby bathing,tub,80200
where is the female tennis player sitting,chair,157693
"where are green vegetables sitting ,",bowl,3234
where is the sailboat parked,driveway,548198
where are the bed and chair,bedroom,236243
where are these animals grazing,road,37697
where are four sheep eating while people watch,pen,480823
where are the two people talking on their phones,vehicle,8657
where is the person standing up playing guitar,store,92041
where are white tile shelfs and drawers,bathroom,159313
where is the man wearing a beanie is standing,street,417583
where does the woman look as another woman helps her brush her teeth,mirror,397819
where are the people playing a game,room,355621
where did the variety of stuffed animals display,window,309880
where do doughnuts with frosting sit,box,87504
where does the young child lay,bed,468956
where did the number of skateboards display,store,475309
where is a very large bed,bedroom,158422
where is woman laying,bed,432062
where are the man and his dogs paddling,canoe,29602
where is one cat while another cat climbs inside as well,oven,409489
where is the chef preparing food,bowl,193594
