question,answer,id
how many metal kangaroo on the ground and one is laying on the bench,one,500165
how many people are there sitting on a subway seat and two are looking at their phones,four,59394
how many peoplare is posing for the picture in skis on a hill,two,316578
how many umbrellas with different colors are all opened up,seven,115740
how many zebra one donkey several deer and one camel in one pen,one,357929
how many men laughing and is talking among each other,three,208075
how many zebras standing on a grassy dirt field,three,154
how many men ride atop an elephant walking through a small body of water,two,447714
how many tier wedding cake decorated with roses,three,531362
how many planes in various stages at an airport,three,391892
how many individuals on horseback is riding on the beach,four,248229
how many women sit on stone steps and smile at the camera,two,165063
how many indian women in colorful garb standing barefoot with two indian men,two,400832
how many different cakes both with strawberries on them sit on a table,two,514064
how many boxes of pizza is sitting on a table,four,531337
how many story building with a lonely tree in front of the building,two,280157
how many men are playing the wii video game,four,547693
how many identical clocks are showing different time zones,five,492580
how many older men is cutting a slice of cake together,two,18529
how many motorcycle riders race down a winding stretch,two,264214
how many young men stand together with an umbrella,three,50305
how many white plates holding pastries on black surface,two,495502
how many zebras grazing in the dirt near a tree,seven,123036
how many lunch boxes with food from other regions around the world,two,236629
how many slices of pizza is sitting on top of a blue plate with flowers,two,268866
how many baseball players are walking on the mound of a field,two,14283
how many zebra is grazing in one direction as the other stands facing the opposite direction,one,155269
how many zebras are there standing in dry grass,two,179876
how many men sit in the room tasting wine,three,450317
multiple trains going through a train stop area while how many person is on the platform,one,296432
how many people with surfboards is using them in the water,three,166236
