question,answer,id
what is sitting on a wooden table,flower,6263
what filled with buns and tater tots,bowl,134144
what passes through an intersection on a railroad track,train,149884
what is trying to pick up a frisbee in a grassy field,dog,467469
what sits in the lush garden,bench,204424
what sits on the city street with a clock on it 's top,pole,12484
what is the man riding a yellow motorcycle down a water covered,beach,397482
people walking in the street in front what,building,398142
the man and woman showing off what,phones,98193
what set on top of a kitchen counter top,computer,192320
what is decorated in a cream colored design,room,217135
what are parked in the train depot,trains,162419
there is a woman holding what,bear,130971
"signal what with green traffic lights on one side , red pedestrian crossing ones on the other",pole,279747
what disintegrates as the candles are allowed to burn down,cake,113244
the woman wearing what poses for the camera,skis,114822
the man wearing what is jumping on a snowy slope,skis,78062
what towering over the building,tower,321550
what parked in front of a building next to a street sign,bicycle,84981
what are eating grass out of a feeder,giraffes,8936
what is sitting next to a christmas tree fully decorated,bed,116352
what holds several plastic-wrapped toothbrushes and a small white bottle,holder,75230
the man riding what down a snow covered slope,snowboard,573453
what is reflecting on the table in front of it,lamp,208875
what topped with steak and vegetables,plate,9919
what is there next to the road,track,273641
the man riding what down a snow covered ski slope,skis,217661
what is there sitting in a park,toilet,537149
what does an intersection in germany show,signs,360441
what towering over the city london,clock,405622
what parked by the busy city street,bicycle,103393
what splashing itself with watch and two children behind it,elephant,274250
what carries the load of police motorcycles,truck,66156
what is seen among the tall grass,zebra,88005
what is doing a trick . the photo is black and white photo,skateboard,387492
what is carrying its passengers and flying in the sky,airplane,143085
what parked by the parking meter in pile of snow,vehicle,111369
what are many people on a hill releasing into the blue sky on a sunny day,kites,155461
what is prepared and ready to be eaten,pizza,218223
what is clean and ready for customers to use,restroom,80556
what are sitting in the trunk of a car,suitcases,241214
the surfer wears what and walks on the beach piles of seaweed,suit,14801
what displayed on the cutting board sitting on a counter,pizzas,442416
what is the baby eating and getting frosting on his face,donut,214528
"what decorated with the pair of infant shoes , flowers and a name",cake,104564
what is sitting on the desk under a shelf with fruits on it,laptop,433605
what are in the distance and a row of balloons reaches into the sky,buildings,49796
what are there being taken in this kitchen,pictures,88538
what is the cat laying on a towel next to two stuffed,toys,318089
what is well decorated with the nice trim,bathroom,126495
what also shows the crammed bookshelf and desk area,room,346160
what is the seated girl holding,bear,75697
what is facing upwards on a gray surface,cellphone,177619
what is standing a on a plate that had food on it,bird,12281
what is standing on top of tv near a huge bookcase,cat,315517
what really does n't go with the rest of her outfit,hat,487378
"a green , red , and what",airplane,11299
what tall in an open area,giraffe,110174
what does the man hold,snowboard,85581
what is the lady feeding the baby,cake,187525
the man fixing what at an auto mechanic shop near a car painted with graffiti,bicycle,449760
adjustable what attached to a bathroom wall,mirror,536587
"what are there designed like flags , flying on a beach",kites,275895
what parked on top of an airport tarmac,jet,418885
what is clean and ready to be used,bathroom,270747
what did skateboard up sidewalk as someone else rides,bicycle,13082
what locked to a street pole is covered in snow,bicycle,569683
what is the baby holding,bear,191525
what are on display in the vast building,cars,100642
what monitors displaying web pages in a dark room,computer,375820
what is open while the man prepares food,door,20202
what holds the dozen grazed donuts inside,box,281371
what is painted like the american flag,hydrant,454177
what is full of paperwork and books to work on near the computers,desk,561479
what is all white and all white appliances,kitchen,256806
what is pulling on the man 's shoelace,puppy,550834
what is bending down and eating grass in the middle of the forest,zebra,275115
"what is being used to hold yarn , a needle and a pair of centers",holder,7931
what sit in the car and one is in the driver 's seat another in the passenger and one has the back seat all to itself,dogs,116663
an image of woman in the kitchen cooking what,meal,144436
what are parked outside an airport on a clear day,jets,511146
what are leaving smoke trails in the sky,jets,466623
what is walking in the field with other wildlife,zebra,540885
